index,class,steps_to_anomaly,dev,dev_normed_by_std,running_dev_w_5,running_dev_w_30,running_dev_w_100,running_mean_w_5,running_mean_w_30,running_mean_w_100,type
91188,anomaly,0,0.021523663348661078,3.8749449306135575,-0.003282,-0.006584000000000003,-0.016497800000000003,0.029178000000000003,0.025876,0.0159622,collective
91189,anomaly,0,0.021193663348661074,3.8155344201261765,-0.0012539999999999947,-0.006002999999999998,-0.0159358,0.030876000000000004,0.026127,0.0161942,collective
91190,anomaly,0,0.020353663348661073,3.664307666158299,0.00019600000000000173,-0.004949666666666661,-0.0148744,0.031486,0.026340333333333337,0.0164156,collective
91191,anomaly,0,0.021783663348661074,3.921753211603614,-0.0008820000000000008,-0.006032999999999997,-0.016057699999999998,0.031838,0.026687000000000002,0.0166623,collective
91192,anomaly,0,0.019833663348661074,3.5706911041781844,0.0011040000000000008,-0.003846666666666665,-0.013887499999999997,0.031874,0.026923333333333334,0.0168825,collective
91193,anomaly,0,0.020313663348661075,3.657106392159829,0.00038200000000000733,-0.0041659999999999996,-0.0141366,0.03163200000000001,0.027084,0.0171134,collective
91194,anomaly,0,0.013843663348661077,2.49230032290725,0.005382000000000001,0.0021130000000000003,-0.0075011999999999995,0.030162,0.026893,0.0172788,collective
91195,anomaly,0,0.010683663348661077,1.9233996770280923,0.006608000000000003,0.005046333333333333,-0.004216899999999999,0.028228000000000003,0.026666333333333334,0.0174031,collective
91196,anomaly,0,0.010243663348661078,1.8441856630449185,0.004739999999999998,0.00520933333333333,-0.0036533000000000017,0.02592,0.02638933333333333,0.0175267,collective
91197,anomaly,0,0.010423663348661077,1.8765913960380352,0.002678,0.004769666666666665,-0.003709799999999999,0.024038,0.026129666666666666,0.0176502,collective
91198,anomaly,0,0.010863663348661077,1.9558054100212088,0.0003480000000000011,0.004088333333333336,-0.004021500000000001,0.022148,0.025888333333333336,0.0177785,collective
